Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,129.52000427246094,129.83999633789062,124.73999786376953,125.27999877929688,120.95325469970703,417000
2020-01-03,124.80999755859375,126.33000183105469,124.36000061035156,126.13999938964844,121.78355407714844,475200
2020-01-06,126.13999938964844,127.70999908447266,125.56999969482422,127.62999725341797,123.22209167480469,390800
2020-01-07,126.12000274658203,126.52999877929688,124.43000030517578,125.3499984741211,121.02082824707031,353900
2020-01-08,125.33999633789062,126.29000091552734,124.91999816894531,125.7699966430664,121.42633056640625,521000
2020-01-09,125.54000091552734,125.94000244140625,124.55000305175781,124.79000091552734,120.48017883300781,351300
2020-01-10,124.80000305175781,125.9800033569336,124.61000061035156,125.91999816894531,121.5711441040039,377000
2020-01-13,125.95999908447266,127.4000015258789,125.61000061035156,126.83000183105469,122.44972229003906,556500
2020-01-14,126.73999786376953,127.83000183105469,126.02999877929688,127.66999816894531,123.26070404052734,349400
2020-01-15,128.88999938964844,129.58999633789062,127.91000366210938,128.19000244140625,123.76274871826172,381000
2020-01-16,128.60000610351562,129.35000610351562,128.08999633789062,129.25999450683594,124.79579162597656,336500
2020-01-17,129.2100067138672,130.5,129.0800018310547,129.52999877929688,125.05647277832031,371200
2020-01-21,129.89999389648438,131.19000244140625,129.32000732421875,130.8800048828125,126.35986328125,363500
2020-01-22,131.1999969482422,131.55999755859375,130.10000610351562,130.5800018310547,126.0702133178711,250100
2020-01-23,130.6699981689453,131.30999755859375,130.1300048828125,131.07000732421875,126.54328918457031,334000
2020-01-24,131.14999389648438,131.14999389648438,129.57000732421875,129.80999755859375,125.32679748535156,226600
2020-01-27,129.0,129.39999389648438,127.08000183105469,127.2300033569336,122.83590698242188,290700
2020-01-28,127.31999969482422,128.3800048828125,127.19000244140625,127.2300033569336,122.83590698242188,253100
2020-01-29,127.58000183105469,127.58000183105469,125.94000244140625,126.05000305175781,121.6966552734375,310400
2020-01-30,125.62000274658203,126.25,124.4000015258789,125.44000244140625,121.10772705078125,434300
2020-01-31,125.2699966430664,125.5199966430664,124.4000015258789,125.0199966430664,120.70223236083984,1026400
2020-02-03,125.3499984741211,126.55999755859375,124.76000213623047,125.06999969482422,120.7505111694336,400300
2020-02-04,125.37999725341797,128.1199951171875,125.19000244140625,127.2699966430664,122.87452697753906,427800
2020-02-05,127.5199966430664,128.5800018310547,127.30999755859375,128.10000610351562,123.67586517333984,411900
2020-02-06,128.3800048828125,129.38999938964844,127.58000183105469,128.66000366210938,124.2165298461914,280500
2020-02-07,128.64999389648438,128.8699951171875,127.52999877929688,128.02000427246094,123.59862518310547,239700
2020-02-10,128.72000122070312,129.1199951171875,127.0,127.97000122070312,123.55035400390625,532500
2020-02-11,127.69000244140625,128.41000366210938,123.33999633789062,124.0,119.71746063232422,983800
2020-02-12,123.69000244140625,124.5999984741211,122.5,123.83999633789062,119.56298828125,1013800
2020-02-13,123.76000213623047,125.5,123.76000213623047,124.8499984741211,120.53810119628906,452500
2020-02-14,125.18000030517578,127.2300033569336,124.97000122070312,127.2300033569336,122.83590698242188,416300
2020-02-18,127.2300033569336,128.19000244140625,125.8499984741211,126.87999725341797,122.49799346923828,486100
2020-02-19,126.87000274658203,126.87000274658203,125.29000091552734,125.6500015258789,121.31047058105469,848700
2020-02-20,125.9800033569336,127.81999969482422,125.55999755859375,127.6500015258789,123.24140167236328,348200
2020-02-21,127.79000091552734,129.08999633789062,127.5,129.0,124.54478454589844,627300
2020-02-24,127.93000030517578,129.19000244140625,127.4000015258789,127.87999725341797,123.46345520019531,488200
2020-02-25,127.88999938964844,128.0,124.05999755859375,124.25,119.95882415771484,651600
2020-02-26,124.58999633789062,125.0999984741211,122.7699966430664,122.91000366210938,118.66510772705078,695000
2020-02-27,122.0,122.2300033569336,116.5199966430664,116.91999816894531,112.8819808959961,826100
2020-02-28,115.66999816894531,117.29000091552734,112.01000213623047,116.33999633789062,112.32200622558594,1635700
2020-03-02,116.93000030517578,120.0,115.4800033569336,119.93000030517578,115.78801727294922,629800
2020-03-03,119.80000305175781,121.66999816894531,116.37999725341797,117.29000091552734,113.23920440673828,786700
2020-03-04,118.69000244140625,122.27999877929688,118.69000244140625,122.06999969482422,117.85411071777344,480400
